Recurring Revenue by Client,,,,,
,,,,,
Customer ID,Industry,2017,2018,2019,2020
129753,Engineering," $6,969.557706  "," $2,323.185902  "," $4,646.371804  "," $6,969.557706  "
209735,Engineering, –  , –  , –  ," $6,947.612459  "
199045,Engineering, –  ," $34,300.524905  ", –  ," $6,937.184812  "
71302,Engineering," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "," $6,810.972873  "
54147,Telecom, –  , –  ," $6,785.840132  "," $6,785.840132  "
88357,Manufacturing," $6,785.840132  "," $6,785.840132  "," $6,785.840132  "," $6,785.840132  "
132332,Engineering," $6,785.840132  "," $6,785.840132  "," $6,785.840132  "," $6,785.840132  "
200808,Engineering, –  ," $7,539.822369  ", –  ," $6,785.840132  "
204152,Manufacturing, –  ," $3,769.911184  "," $6,031.857895  "," $6,785.840132  "
205542,Engineering, –  , –  ," $3,769.911184  "," $6,785.840132  "
205576,Engineering, –  , –  ," $60,135.738256  "," $6,785.840132  "
207574,Telecom, –  , –  , –  ," $6,785.840132  "
208118,Computers, –  , –  , –  ," $6,785.840132  "
208491,Manufacturing, –  , –  , –  ," $6,785.840132  "
210410,Engineering, –  , –  , –  ," $6,785.840132  "
210547,Engineering, –  , –  , –  ," $6,785.840132  "
210078,Telecom, –  , –  , –  ," $6,597.344573  "
149238,Manufacturing," $7,360.090128  "," $7,895.669035  "," $6,650.448077  "," $6,546.679664  "
106532,Engineering," $12,817.577389  "," $12,817.577389  "," $12,817.577389  "," $6,408.788695  "
126582,Telecom," $6,355.382122  ", –  ," $6,355.382122  "," $6,355.382122  "
142613,Telecom, –  , –  , –  ," $6,355.382122  "
210057,Telecom, –  , –  , –  ," $6,286.326900  "
132038,Manufacturing," $20,716.409456  "," $28,585.867907  "," $24,810.023235  "," $6,285.953578  "
43479,Telecom," $24,130.060464  "," $13,448.745973  "," $8,982.014459  "," $6,263.134406  "
208517,Telecom, –  , –  , –  ," $6,263.134406  "
171333,Engineering," $39,917.641743  "," $36,870.611028  "," $33,467.260875  "," $6,238.323364  "
208547,Engineering, –  , –  , –  ," $6,195.162405  "
48955,Telecom," $8,239.675487  "," $8,239.675487  "," $8,253.408279  "," $6,186.623011  "
8298,Engineering," $15,062.169824  "," $15,418.278645  "," $14,926.509321  "," $6,166.386500  "
47559,Engineering," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "
66759,Manufacturing," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "
67902,Computers," $16,497.131343  "," $16,120.140224  "," $6,368.636627  "," $6,031.857895  "
84223,Telecom," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "
84922,Engineering," $23,373.449343  "," $10,550.724768  "," $6,092.176474  "," $6,031.857895  "
91590,Computers," $6,197.733987  "," $6,298.264952  "," $6,031.857895  "," $6,031.857895  "
98822,Engineering," $6,031.857895  "," $6,031.857895  "," $6,062.017184  "," $6,031.857895  "
135359,Telecom," $9,047.786842  "," $10,555.751316  "," $12,817.698027  "," $6,031.857895  "
192332,Computers," $9,801.769079  "," $18,095.573685  "," $9,801.769079  "," $6,031.857895  "
193944,Engineering," $16,225.320746  "," $80,807.794908  "," $91,410.795778  "," $6,031.857895  "
195084,Manufacturing," $3,769.911184  ", –  ," $3,769.911184  "," $6,031.857895  "
210064,Computers, –  , –  , –  ," $6,009.866746  "
209034,Manufacturing, –  , –  , –  ," $5,943.893301  "
26617,Engineering, –  ," $11,652.343081  "," $5,826.171541  "," $5,826.171541  "
32226,Telecom," $5,826.171541  "," $5,826.171541  ", –  ," $5,826.171541  "
112322,Telecom," $5,826.171541  "," $5,826.171541  "," $5,826.171541  "," $5,826.171541  "
151738,Engineering," $15,046.573518  "," $10,299.748807  "," $15,286.271926  "," $5,825.588924  "
169875,Engineering," $7,794.786353  "," $9,012.067793  "," $6,821.912808  "," $5,825.588924  "
170154,Computers," $402,256.604440  "," $341,892.515033  "," $5,825.588924  "," $5,825.588924  "
181663,Computers," $6,300.324801  "," $6,591.681930  "," $5,830.298412  "," $5,825.588924  "
191062,Telecom," $5,132.031753  "," $6,215.699660  "," $6,046.449376  "," $5,825.588924  "
192453,Computers," $3,398.260205  "," $5,905.504576  "," $5,830.298412  "," $5,825.588924  "
193195,Computers," $2,864.388687  "," $6,384.852840  "," $6,572.892526  "," $5,825.588924  "
198391,Computers, –  ," $54,697.409312  "," $5,825.588924  "," $5,825.588924  "
191669,Manufacturing," $5,821.316398  "," $5,821.316398  "," $11,642.632795  "," $5,821.316398  "
57875,Computers," $59,619.941647  "," $6,581.728887  "," $1,478.682337  "," $5,811.120598  "
208725,Manufacturing, –  , –  , –  ," $5,793.521827  "
207733,Telecom, –  , –  , –  ," $5,777.620111  "
207734,Engineering, –  , –  , –  ," $5,777.620111  "
208823,Manufacturing, –  , –  , –  ," $5,777.620111  "
208853,Telecom, –  , –  , –  ," $5,777.620111  "
209570,Manufacturing, –  , –  , –  ," $5,777.620111  "
209828,Telecom, –  , –  , –  ," $5,777.620111  "
210398,Engineering, –  , –  , –  ," $5,777.620111  "
208791,Telecom, –  , –  , –  ," $5,666.387302  "
208443,Engineering, –  , –  , –  ," $5,660.521643  "
206703,Telecom, –  , –  , –  ," $5,654.866776  "
206726,Telecom, –  , –  ," $9,990.264638  "," $5,654.866776  "
207245,Telecom, –  , –  ," $14,419.910280  "," $5,654.866776  "
209300,Telecom, –  , –  , –  ," $5,654.866776  "
209327,Telecom, –  , –  , –  ," $5,654.866776  "
209872,Telecom, –  , –  , –  ," $5,654.866776  "
209902,Telecom, –  , –  , –  ," $5,654.866776  "
210163,Engineering, –  , –  , –  ," $5,654.866776  "
210298,Telecom, –  , –  , –  ," $5,654.866776  "
210365,Manufacturing, –  , –  , –  ," $5,654.866776  "
145378,Computers, –  ," $5,578.946944  ", –  ," $5,578.946944  "
137058,Engineering," $22,198.991399  "," $22,198.991399  "," $22,198.991399  "," $5,549.747850  "
103581,Engineering," $21,297.484917  "," $7,896.707294  "," $9,585.627505  "," $5,499.043781  "
210125,Telecom, –  , –  , –  ," $5,468.833020  "
27535,Computers," $5,437.760105  ", –  ," $5,437.760105  "," $5,437.760105  "
139385,Manufacturing," $5,860.469190  "," $5,485.563955  "," $5,375.100806  "," $5,381.795542  "
142382,Engineering," $9,545.921541  "," $8,441.290046  "," $6,928.279635  "," $5,358.363965  "
127020,Telecom," $3,769.911184  ", –  ," $5,340.707511  "," $5,340.707511  "
202922,Engineering, –  ," $12,623.371671  ", –  ," $5,340.657246  "
192464,Computers," $2,464.177950  "," $5,622.806050  "," $5,562.553423  "," $5,321.542915  "
15261,Engineering," $14,322.671704  "," $14,371.223134  "," $15,196.597435  "," $5,292.105816  "
170593,Telecom," $5,340.657246  "," $5,340.657246  "," $5,340.657246  "," $5,292.105816  "
86861,Manufacturing," $9,140.889993  "," $16,221.861114  "," $13,775.707454  "," $5,278.542109  "
43897,Manufacturing," $10,299.594358  "," $5,149.797179  "," $5,149.797179  "," $5,149.797179  "
124002,Telecom," $12,781.255552  "," $12,756.248474  "," $12,063.715790  "," $5,070.530543  "
76657,Engineering," $44,248.704207  "," $16,632.848145  "," $6,082.123377  "," $5,031.574794  "
205396,Computers, –  , –  ," $6,283.185307  "," $5,026.548246  "
101551,Engineering," $3,900.816052  "," $7,267.566380  "," $5,120.622167  "," $4,966.811238  "
27433,Computers," $9,613.183042  "," $9,613.183042  "," $9,613.183042  "," $4,806.591521  "
27747,Manufacturing, –  , –  , –  ," $4,806.591521  "
186042,Manufacturing, –  ," $4,753.184949  "," $4,806.591521  "," $4,806.591521  "
206459,Telecom, –  , –  ," $10,584.211632  "," $4,806.591521  "
208870,Computers, –  , –  , –  ," $4,806.591521  "
208934,Engineering, –  , –  , –  ," $4,806.591521  "
97386,Telecom," $4,753.184949  ", –  ," $9,506.369897  "," $4,753.184949  "
129103,Engineering," $4,753.184949  "," $9,506.369897  "," $4,753.184949  "," $4,753.184949  "
134018,Engineering, –  ," $4,753.184949  ", –  ," $4,753.184949  "
135668,Telecom," $4,753.184949  "," $9,506.369897  "," $4,753.184949  "," $4,753.184949  "
137439,Engineering," $9,506.369897  ", –  ," $4,753.184949  "," $4,753.184949  "
138646,Telecom," $4,753.184949  ", –  , –  ," $4,753.184949  "
140463,Computers, –  , –  , –  ," $4,753.184949  "
141821,Engineering, –  ," $4,753.184949  "," $4,753.184949  "," $4,753.184949  "
174442,Computers, –  , –  , –  ," $4,753.184949  "
176143,Computers," $4,753.184949  ", –  , –  ," $4,753.184949  "
177903,Manufacturing," $5,821.316398  ", –  , –  ," $4,753.184949  "
190855,Computers," $5,821.316398  ", –  ," $4,753.184949  "," $4,753.184949  "
192611,Engineering," $5,821.316398  "," $9,506.369897  "," $4,753.184949  "," $4,753.184949  "
195602,Manufacturing," $13,244.829969  "," $9,506.369897  "," $14,259.554846  "," $4,753.184949  "
105470,Engineering," $1,570.796327  "," $3,141.592654  "," $3,141.592654  "," $4,712.388980  "
203862,Engineering, –  ," $3,722.438100  "," $7,049.667564  "," $4,699.778376  "
210115,Engineering, –  , –  , –  ," $4,654.188584  "
207145,Telecom, –  , –  ," $3,097.581202  "," $4,646.371804  "
209106,Engineering, –  , –  , –  ," $4,646.371804  "
209347,Computers, –  , –  , –  ," $4,646.371804  "
209460,Telecom, –  , –  , –  ," $4,640.205841  "
64027,Engineering," $7,690.546434  "," $38,918.825892  ", –  ," $4,539.558659  "
10721,Telecom," $9,068.436003  "," $9,267.108453  "," $7,690.546434  "," $4,486.152086  "
206210,Telecom, –  , –  ," $15,651.414600  "," $4,398.229715  "
206861,Engineering, –  , –  ," $9,990.264638  "," $4,398.229715  "
19605,Computers," $8,253.743016  ", –  , –  ," $4,369.628656  "
112458,Telecom," $8,048.564675  "," $8,250.684276  "," $6,666.839543  "," $4,358.413275  "
161699,Telecom," $12,359.513230  "," $12,488.258159  "," $12,514.007145  "," $4,135.287135  "
41069,Manufacturing," $14,143.059653  "," $6,687.869937  "," $4,119.837743  "," $4,119.837743  "
204511,Manufacturing, –  ," $1,269.765536  "," $16,620.222451  "," $4,112.306079  "
39389,Engineering, –  , –  , –  ," $4,084.070450  "
10963,Manufacturing," $53,124.585754  "," $50,281.219836  "," $56,402.681171  "," $3,952.086362  "
198283,Engineering, –  ," $3,771.968944  "," $5,733.269200  "," $3,920.025613  "
170045,Computers," $10,728.744123  "," $5,149.797179  "," $3,862.347884  "," $3,862.347884  "
207148,Telecom, –  , –  ," $4,720.647414  "," $3,862.347884  "
144758,Computers," $3,853.991562  "," $3,853.991562  ", –  ," $3,853.991562  "
90336,Computers," $3,769.911184  "," $3,769.911184  "," $3,769.911184  "," $3,769.911184  "
100516,Engineering," $3,769.911184  "," $3,769.911184  "," $3,769.911184  "," $3,769.911184  "
127623,Telecom," $7,539.822369  "," $15,079.644737  "," $22,619.467106  "," $3,769.911184  "
141156,Manufacturing, –  , –  ," $3,769.911184  "," $3,769.911184  "
141463,Telecom," $3,769.911184  "," $3,769.911184  "," $6,785.840132  "," $3,769.911184  "
143941,Engineering," $192,265.470400  "," $239,389.360204  "," $239,389.360204  "," $3,769.911184  "
165562,Computers," $3,769.911184  ", –  ," $3,769.911184  "," $3,769.911184  "
170563,Engineering, –  , –  ," $3,769.911184  "," $3,769.911184  "
190574,Telecom," $3,769.911184  "," $3,769.911184  "," $3,769.911184  "," $3,769.911184  "
204926,Engineering, –  ," $11,309.733553  "," $3,769.911184  "," $3,769.911184  "
206382,Computers, –  , –  ," $11,309.733553  "," $3,769.911184  "
206532,Engineering, –  , –  ," $11,875.220231  "," $3,769.911184  "
207603,Telecom, –  , –  , –  ," $3,769.911184  "
207712,Engineering, –  , –  , –  ," $3,769.911184  "
207744,Manufacturing, –  , –  , –  ," $3,769.911184  "
207825,Engineering, –  , –  , –  ," $3,769.911184  "
208321,Computers, –  , –  , –  ," $3,769.911184  "
208374,Engineering, –  , –  , –  ," $3,769.911184  "
208386,Telecom, –  , –  , –  ," $3,769.911184  "
208447,Manufacturing, –  , –  , –  ," $3,769.911184  "
208464,Telecom, –  , –  , –  ," $3,769.911184  "
208533,Computers, –  , –  , –  ," $3,769.911184  "
208672,Telecom, –  , –  , –  ," $3,769.911184  "
208678,Computers, –  , –  , –  ," $3,769.911184  "
208688,Telecom, –  , –  , –  ," $3,769.911184  "
208727,Manufacturing, –  , –  , –  ," $3,769.911184  "
208739,Engineering, –  , –  , –  ," $3,769.911184  "
208908,Computers, –  , –  , –  ," $3,769.911184  "
208929,Manufacturing, –  , –  , –  ," $3,769.911184  "
209071,Telecom, –  , –  , –  ," $3,769.911184  "
209210,Manufacturing, –  , –  , –  ," $3,769.911184  "
209457,Engineering, –  , –  , –  ," $3,769.911184  "
209469,Computers, –  , –  , –  ," $3,769.911184  "
209708,Computers, –  , –  , –  ," $3,769.911184  "
209823,Telecom, –  , –  , –  ," $3,769.911184  "
210194,Manufacturing, –  , –  , –  ," $3,769.911184  "
210445,Telecom, –  , –  , –  ," $3,769.911184  "
210469,Engineering, –  , –  , –  ," $3,769.911184  "
210480,Engineering, –  , –  , –  ," $3,769.911184  "
207198,Telecom, –  , –  ," $5,777.620111  "," $3,641.357213  "
82290,Manufacturing," $4,418.180085  "," $17,624.168911  "," $8,010.985868  "," $3,544.254354  "
37102,Computers," $7,038.056145  "," $7,038.056145  "," $7,038.056145  "," $3,519.028072  "
58311,Telecom," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "," $3,518.583772  "
206947,Engineering, –  , –  , –  ," $3,449.105315  "
207943,Manufacturing, –  , –  , –  ," $3,449.105315  "
210246,Engineering, –  , –  , –  ," $3,449.105315  "
210364,Computers, –  , –  , –  ," $3,449.105315  "
208051,Manufacturing, –  , –  , –  ," $3,398.600065  "
14764,Computers," $13,458.456259  "," $6,729.228129  "," $6,729.228129  "," $3,364.614065  "
100556,Telecom," $61,809.028501  "," $43,310.593999  "," $31,569.693110  "," $3,204.394347  "
105742,Telecom," $25,199.357148  "," $26,699.013702  "," $21,930.874913  "," $3,204.394347  "
7813,Engineering, –  ," $5,826.171541  ", –  ," $3,155.842918  "
17309,Manufacturing," $9,953.043049  "," $6,311.685836  "," $6,311.685836  "," $3,155.842918  "
23285,Telecom," $6,311.685836  "," $8,982.014459  "," $8,982.014459  "," $3,155.842918  "
205763,Telecom, –  , –  ," $23,061.929015  "," $3,155.842918  "
128747,Telecom," $3,141.592654  "," $3,141.592654  "," $3,141.592654  "," $3,141.592654  "
132408,Engineering," $3,141.592654  "," $3,141.592654  ", –  ," $3,141.592654  "
132437,Telecom," $9,424.777961  ", –  ," $12,566.370614  "," $3,141.592654  "
135392,Telecom, –  ," $3,141.592654  ", –  ," $3,141.592654  "
209645,Engineering, –  , –  , –  ," $3,124.867106  "
206700,Engineering, –  , –  ," $7,743.953006  "," $3,097.581202  "
209963,Computers, –  , –  , –  ," $3,097.581202  "
210304,Engineering, –  , –  , –  ," $3,097.581202  "
210318,Engineering, –  , –  , –  ," $3,097.581202  "
38323,Telecom," $3,392.920066  "," $12,817.698027  "," $12,063.715790  "," $3,015.928947  "
64072,Manufacturing," $6,031.857895  "," $6,031.857895  "," $6,031.857895  "," $3,015.928947  "
72945,Manufacturing," $6,469.167592  "," $6,157.521601  "," $6,036.884443  "," $3,015.928947  "
91595,Telecom," $12,063.715790  "," $12,063.715790  "," $12,063.715790  "," $3,015.928947  "
133196,Engineering," $9,801.769079  "," $6,785.840132  "," $9,299.114255  "," $3,015.928947  "
145205,Computers," $3,769.911184  "," $3,015.928947  "," $6,031.857895  "," $3,015.928947  "
149765,Telecom, –  ," $3,015.928947  ", –  ," $3,015.928947  "
150398,Manufacturing," $3,015.928947  "," $3,015.928947  ", –  ," $3,015.928947  "
160621,Manufacturing," $3,015.928947  "," $3,015.928947  "," $6,031.857895  "," $3,015.928947  "
169915,Engineering," $10,555.751316  ", –  , –  ," $3,015.928947  "
170266,Engineering," $6,031.857895  "," $3,015.928947  "," $6,031.857895  "," $3,015.928947  "
172283,Manufacturing," $3,015.928947  ", –  , –  ," $3,015.928947  "
178143,Engineering, –  ," $3,015.928947  ", –  ," $3,015.928947  "
179323,Manufacturing," $6,031.857895  "," $3,015.928947  "," $3,015.928947  "," $3,015.928947  "
191746,Telecom," $3,769.911184  "," $3,015.928947  "," $3,015.928947  "," $3,015.928947  "
192597,Computers, –  ," $3,769.911184  ", –  ," $3,015.928947  "
197402,Computers, –  ," $3,769.911184  ", –  ," $3,015.928947  "
199322,Manufacturing, –  ," $10,555.751316  ", –  ," $3,015.928947  "
199465,Engineering, –  ," $15,079.644737  "," $6,031.857895  "," $3,015.928947  "
201822,Computers, –  ," $3,769.911184  "," $3,769.911184  "," $3,015.928947  "
205503,Engineering, –  , –  ," $19,038.051481  "," $3,015.928947  "
207107,Manufacturing, –  , –  ," $3,769.911184  "," $3,015.928947  "
207151,Engineering, –  , –  ," $7,539.822369  "," $3,015.928947  "
207426,Engineering, –  , –  ," $3,769.911184  "," $3,015.928947  "
207619,Engineering, –  , –  ," $20,420.352248  "," $3,015.928947  "
207676,Telecom, –  , –  ," $20,420.352248  "," $3,015.928947  "
208997,Manufacturing, –  , –  , –  ," $3,015.928947  "
11615,Telecom," $8,067.062770  "," $6,201.571194  "," $6,643.340651  "," $2,912.794462  "
195231,Telecom, –  ," $6,228.420134  "," $7,146.236358  "," $2,912.794462  "
209895,Telecom, –  , –  , –  ," $2,910.552156  "
150560,Telecom," $2,827.433388  "," $5,654.866776  "," $5,654.866776  "," $2,827.433388  "
123183,Computers," $15,833.626974  "," $16,296.069413  "," $15,833.626974  "," $2,638.937829  "
113687,Computers," $52,386.506922  "," $24,853.282558  "," $7,805.904630  "," $2,563.515478  "
134799,Engineering," $2,536.812192  "," $2,536.812192  "," $2,536.812192  "," $2,536.812192  "
7838,Engineering," $9,710.285901  "," $4,855.142951  "," $3,641.357213  "," $2,427.571475  "
101635,Manufacturing," $2,427.571475  "," $2,427.571475  ", –  ," $2,427.571475  "
173682,Engineering," $6,182.781790  "," $6,126.365029  "," $5,990.032615  "," $2,427.328718  "
77317,Computers," $13,874.369625  "," $13,874.369625  "," $13,874.369625  "," $2,312.394937  "
16251,Engineering, –  , –  ," $4,486.152086  "," $2,243.076043  "
210441,Engineering, –  , –  , –  ," $2,200.350785  "
206698,Engineering, –  , –  ," $11,875.220231  "," $2,199.114858  "
207870,Telecom, –  , –  , –  ," $2,199.114858  "
208973,Manufacturing, –  , –  , –  ," $2,199.114858  "
210336,Telecom, –  , –  , –  ," $2,136.262898  "
80910,Engineering," $3,058.740059  ", –  ," $1,019.580020  "," $2,039.160039  "
120168,Manufacturing," $12,063.715790  "," $12,063.715790  "," $12,073.768886  "," $2,010.619298  "
12663,Telecom," $3,958.406744  "," $1,979.203372  "," $1,979.203372  "," $1,979.203372  "
210387,Telecom, –  , –  , –  ," $1,901.273979  "
207218,Telecom, –  , –  ," $4,335.397862  "," $1,884.955592  "
207980,Computers, –  , –  , –  ," $1,884.955592  "
208926,Computers, –  , –  , –  ," $1,884.955592  "
209258,Engineering, –  , –  , –  ," $1,884.955592  "
142559,Engineering, $904.778684  ," $4,674.689869  "," $5,579.468553  "," $1,809.557368  "
31555,Manufacturing," $13,586.759908  "," $7,278.441860  "," $7,253.309119  "," $1,724.106048  "
16475,Engineering," $9,613.183042  "," $10,585.182661  "," $9,613.183042  "," $1,602.197174  "
206491,Telecom, –  , –  ," $1,548.790601  "," $1,548.790601  "
208410,Telecom, –  , –  , –  ," $1,548.790601  "
208583,Telecom, –  , –  , –  ," $1,548.790601  "
209736,Telecom, –  , –  , –  ," $1,548.790601  "
205395,Manufacturing, –  , –  ," $23,910.096200  "," $1,507.964474  "
170660,Telecom," $7,498.719736  "," $6,431.802072  "," $6,154.621961  "," $1,489.266549  "
210488,Engineering, –  , –  , –  ," $1,478.187992  "
67642,Manufacturing, –  , –  , –  ," $1,301.875996  "
133959,Telecom," $40,304.630133  "," $49,878.360579  "," $243,536.998481  "," $1,297.748889  "
182562,Telecom," $15,381.237632  "," $15,432.131433  "," $15,398.202232  "," $1,281.769803  "
348,Telecom," $18,754.251984  "," $14,778.666730  "," $13,832.302266  "," $1,281.757739  "
48878,Computers," $7,690.546434  "," $7,690.546434  "," $7,690.546434  "," $1,281.757739  "
128291,Engineering, –  , –  , –  ," $1,040.577722  "
165419,Computers," $12,359.513230  "," $12,380.112419  "," $12,359.513230  "," $1,029.959436  "
161139,Telecom," $5,994.839207  "," $7,235.570988  "," $6,380.191903  ", $970.931487  
113365,Engineering," $13,031.326327  "," $13,364.335148  "," $11,674.158301  ", $942.477796  
64902,Telecom," $52,921.118242  "," $45,021.329369  "," $19,440.741841  ", $865.165926  
170876,Telecom," $51,013.958010  "," $66,997.865426  "," $25,179.305407  ", $772.161935  
109225,Engineering," $9,357.233719  "," $9,066.950558  "," $7,916.813487  ", $659.734457  
192925,Telecom," $1,256.637061  "," $4,398.229715  "," $1,256.637061  ", $628.318531  
175344,Computers," $95,003.932162  "," $96,911.954790  "," $50,280.831425  ", $485.465744  
198083,Engineering, –  ," $4,369.191693  "," $5,825.588924  ", $485.465744  
193440,Manufacturing, –  , –  , –  , –  
131,Engineering," $10,681.314491  ", –  , –  , –  
521,Computers," $52,846.871577  "," $28,749.826085  "," $17,517.355766  ", –  
2956,Telecom," $31,691.460096  "," $28,121.764793  "," $10,715.494698  ", –  
3485,Manufacturing," $61,870.438946  "," $4,236.307525  ", –  , –  
6062,Engineering," $4,005.492934  ", –  , –  , –  
6485,Telecom, –  ," $4,753.184949  ", –  , –  
6903,Engineering," $921,403.300089  "," $420,653.663557  ", –  , –  
6969,Computers," $4,486.152086  ", –  , –  , –  
7071,Telecom," $34,671.546839  "," $40,941.478445  "," $11,722.742654  ", –  
7135,Computers," $194,626.573901  ", –  , –  , –  
7249,Telecom," $9,613.183042  "," $3,204.394347  ", –  , –  
7389,Manufacturing," $7,322.583969  ", –  , –  , –  
7503,Engineering," $7,690.546434  "," $6,408.788695  ", –  , –  
8093,Manufacturing," $60,240.971314  "," $60,156.183499  "," $54,341.281030  ", –  
8110,Engineering, $215.052729  , –  , –  , –  
8213,Telecom," $105,213.969654  "," $105,957.019227  "," $37,602.624876  ", –  
8263,Engineering," $11,561.974687  ", –  , –  , –  
8375,Computers, –  , –  ," $29,859.129146  ", –  
8382,Engineering, $381.545165  , –  , –  , –  
9787,Engineering," $63,545.276171  "," $73,288.771250  ", –  , –  
9851,Computers," $14,996.565546  "," $11,228.197793  ", –  , –  
10037,Engineering," $42,501.818950  "," $42,501.818950  "," $21,250.909475  ", –  
10390,Engineering," $5,434.652813  ", –  , –  , –  
10391,Manufacturing," $41,397.570574  "," $5,332.112194  ", –  , –  
10492,Telecom," $7,049.667564  ", –  , –  , –  
10984,Engineering," $7,690.546434  "," $3,204.394347  ", –  , –  
11017,Telecom," $43,259.323690  "," $18,024.718204  ", –  , –  
11188,Telecom," $26,667.366393  "," $15,581.226345  "," $10,162.867243  ", –  
11506,Engineering," $208,285.632579  ", –  , –  , –  
12151,Telecom," $64,087.886947  ", –  , –  , –  
12300,Telecom," $11,990.444432  "," $3,257.246716  ", –  , –  
12488,Engineering," $81,547.563615  "," $12,766.307080  "," $6,037.078950  ", –  
12558,Telecom," $20,796.519314  "," $13,530.555132  "," $7,722.590377  ", –  
12604,Telecom," $2,714.024909  "," $4,753.184949  ", –  , –  
12692,Engineering, –  , –  ," $2,010.619298  ", –  
13564,Computers," $8,253.743016  ", –  ," $8,253.743016  ", –  
13784,Manufacturing," $3,738.460072  "," $1,495.384029  ", –  , –  
13975,Telecom," $24,761.229048  ", –  , –  , –  
14077,Computers," $2,718.880052  ", –  , –  , –  
14370,Telecom," $6,031.857895  "," $6,031.857895  "," $2,513.274123  ", –  
14480,Telecom," $3,155.842918  ", –  ," $3,155.842918  ", –  
14664,Computers," $14,259.554846  "," $80,643.924409  "," $33,791.794936  ", –  
14697,Telecom," $8,194.267515  "," $4,810.961150  ", –  , –  
14810,Computers," $180,242.901271  ", –  , –  , –  
15061,Manufacturing," $81,881.775149  ", –  , –  , –  
15064,Manufacturing," $3,608,259.905999  "," $484,195.203133  ", –  , –  
15299,Telecom," $7,690.546434  "," $7,690.546434  "," $6,408.788695  ", –  
15351,Computers," $7,716.181588  "," $1,281.757739  ", –  , –  
15400,Telecom," $86,451.355098  "," $88,101.618187  "," $73,393.448132  ", –  
15446,Manufacturing," $91,348.717907  "," $28,591.634740  ", –  , –  
15503,Engineering," $61,321.426494  "," $85,599.520267  "," $22,871.364654  ", –  
15660,Telecom," $3,311.207492  ", –  , –  , –  
15852,Manufacturing," $1,174.944594  ", –  , –  , –  
16469,Telecom," $16,716.257179  "," $4,806.591521  ", –  , –  
16470,Computers," $20,828.563258  "," $11,332.874675  "," $1,602.197174  ", –  
16654,Telecom," $35,128.173033  "," $11,816.204156  ", –  , –  
16806,Computers, $674.688438  , –  , –  , –  
16816,Computers," $72,827.144258  ", –  , –  , –  
16817,Manufacturing," $82,457.077544  "," $27,492.392612  ", –  , –  
16818,Manufacturing," $57,294.209365  ", –  , –  , –  
16834,Engineering," $9,613.183042  ", $801.098587  , –  , –  
16841,Telecom," $1,005.309649  ", –  , –  , –  
16877,Telecom," $4,806.591521  ", –  , –  , –  
17184,Engineering," $14,361.027333  "," $1,602.197174  ", –  , –  
17429,Manufacturing," $73,821.234778  "," $49,566.736999  "," $41,617.168689  ", –  
17560,Computers," $55,748.984724  "," $2,691.691252  ", –  , –  
18097,Telecom," $40,829.324643  "," $30,978.482353  "," $22,210.482596  ", –  
18107,Engineering," $8,239.675487  ", –  , –  , –  
18185,Telecom," $18,978.025522  "," $9,856.182947  "," $8,812.084455  ", –  
18187,Manufacturing," $4,369.628656  "," $8,253.743016  ", –  , –  
18228,Computers," $9,613.183042  ", $801.098587  , –  , –  
18229,Engineering," $161,525.508065  "," $118,348.964563  ", –  , –  
18230,Manufacturing," $16,660.180278  "," $20,622.947954  "," $10,128.556466  ", –  
18255,Telecom," $1,174.944594  "," $2,349.889188  "," $1,174.944594  ", –  
18324,Manufacturing, –  ," $2,427.571475  ", –  , –  
18521,Manufacturing," $44,167.283973  "," $13,298.236542  ", –  , –  
18524,Manufacturing," $104,644.838071  "," $35,349.810309  ", –  , –  
18526,Telecom," $29,501.790625  "," $11,933.698615  ", –  , –  
18527,Telecom," $45,147.246026  "," $6,221.865691  ", –  , –  
18529,Manufacturing," $76,774.618234  "," $16,596.092391  ", –  , –  
18534,Telecom," $58,386.783889  "," $13,992.521984  ", –  , –  
18535,Computers," $26,596.473083  "," $2,216.372757  ", –  , –  
18536,Engineering," $25,875.484355  "," $4,806.591521  ", –  , –  
18761,Manufacturing," $7,768.228721  "," $19,906.086097  "," $10,195.800196  ", –  
20443,Engineering, –  ," $1,979.203372  ", –  , –  
20538,Engineering," $49,762.827633  "," $9,424.777961  "," $47,720.792408  ", –  
20811,Manufacturing," $9,613.183042  ", $801.098587  , –  , –  
21165,Engineering, –  , –  ," $3,015.928947  ", –  
21301,Telecom," $69,366.365791  ", –  , –  , –  
22133,Engineering," $8,239.675487  ", $686.639624  , –  , –  
22148,Engineering," $22,793.925124  "," $22,088.958368  ", –  , –  
22846,Engineering," $23,431.988011  "," $6,692.814557  ", –  , –  
22925,Telecom," $31,653.007363  "," $11,439.687820  ", –  , –  
23404,Manufacturing," $41,343.359321  "," $41,343.359321  "," $17,718.582566  ", –  
23705,Telecom," $1,796.402892  ", $922.477161  , –  , –  
24124,Manufacturing, –  , $922.477161  , $922.477161  , –  
24557,Manufacturing," $12,486.932662  ", –  , –  , –  
24846,Computers," $10,568.092558  "," $10,215.609179  "," $6,408.788695  ", –  
25265,Engineering, –  ," $16,895.897468  ", –  , –  
